can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,price,us_id,us_player_name,us_games,us_time,us_goals,us_xG,us_assists,us_xA,us_shots,us_key_passes,us_yellow_cards,us_red_cards,us_position,us_team_title,us_npg,us_npxG,us_xGChain,us_xGBuildup,us_season,us_player_id,xG_per_90,xA_per_90,form_momentum,minutes_last_five,is_home,opponent_difficulty,opponent_team,set_piece_threat,matchup_advantage,implied_goal_prob,implied_cs_prob,volatility_index,pos_DEF,pos_FWD,pos_GK,pos_MID,position_orig,predicted_xP_per_90,predicted_xP_def,predicted_xP_off,upside_potential,position,avg_mins,base_xP,minutes_risk,risk_multiplier,gw19_strength,technical_score,market_score,tactical_score,gw19_xP,gw5_strength,long_term_xP,final_5gw_xP
True,True,100.0,100.0,225796,0,0,2,-2,1,2,3.8,4.3,1,Reece,4.3,225,False,,2025-10-13T09:30:08.256625Z,57,225796.jpg,4.5,False,James,11.3,False,,a,7,8,81.0,1616158,10537,967938,15323,0.8,14.2,James,241.0,2019-05-15,1999-12-08,False,p225796,1246.0,2.0,5.0,5.0,14.0,0,0,0,3,0,0.0,8,336,355.2,348.2,83.0,78.7,47,66,35,82,13,0.86,2.10,2.96,20.42,2.0,,2.0,,,,[],59,26,32,2,205,50,49,5,0.06,0.0,0.15,0.21,1.47,1.01,120,11,38,13,47,22,36,11,0.94,0.36,5.92,Chelsea,5.7,8067,Reece James,18.0,1224.0,2.0,1.0280479714274406,4,3.3432768620550632,16.0,19.0,3,0,D M S,Chelsea,2,1.0280479714274406,7.392292413860559,5.831225339323282,2025.0,8067,0.07425707658785687,0.24148869790124858,0.003,"[90, 90, 90, 90, 45]",0,4,Man City,1.9490369181380418,0.5842853182766519,0.09688333333333334,0.13124999999999998,0.0,1.0,0.0,0.0,0.0,DEF,5.848649501800537,5.848649501800537,,,DEF,69.22222222222223,4.498405727928067,324.0,0.9,0.663327233610549,2.685523524447935,0.32158,3.1176075546913458,2.062757273162237,4.945618990368763,20.0226607149822,20.0226607149822
True,True,100.0,100.0,180736,0,0,6,-6,2,2,3.7,4.2,1,Trevoh,4.2,226,True,,2025-09-28T00:00:08.404840Z,56,180736.jpg,5.3,False,Chalobah,19.4,False,,a,7,8,95.0,3348836,8494,1261900,43755,0.8,17.0,Chalobah,241.0,2018-02-16,1999-07-05,False,p180736,1560.0,3.0,1.0,8.0,20.0,0,0,0,3,1,0.0,7,355,441.4,81.6,143.0,66.6,121,71,24,145,18,1.26,0.68,1.94,22.68,,,,,,,[],18,6,222,59,119,18,84,18,0.07,0.0,0.04,0.11,1.31,1.15,128,14,42,14,13,6,17,6,1.04,0.46,8.37,Chelsea,5.6,6615,Trevoh Chalobah,18.0,1570.0,3.0,1.3682188214734197,0,0.1598968133330345,13.0,3.0,3,1,D,Chelsea,3,1.3682188214734197,6.948269464075565,6.816596433520317,2025.0,6615,0.07893570123885113,0.009224816153828913,0.004,"[90, 90, 90, 90, 90]",0,4,Man City,1.6500000000000001,0.5842853182766519,0.1069,0.13124999999999998,0.0,1.0,0.0,0.0,0.0,DEF,5.484182834625244,5.484182834625244,,,DEF,86.66666666666667,5.281064951861347,0.0,0.9,0.663327233610549,3.1527667845322327,0.34261499999999995,2.8185706365533036,2.2428820195767774,4.945618990368763,23.506321603766736,23.506321603766736
True,True,100.0,100.0,482609,0,0,0,0,2,2,4.0,4.5,1,Malo,4.5,228,False,,2025-10-18T18:30:08.275780Z,50,482609.jpg,4.1,False,Gusto,2.6,False,,a,7,8,69.0,372451,1977,285428,5611,0.9,13.8,Gusto,73.0,2023-01-28,2003-05-19,False,p482609,1051.0,2.0,2.0,6.0,12.0,0,0,0,1,1,0.0,7,256,254.4,185.0,114.0,55.4,36,63,29,65,11,1.23,0.76,1.99,19.34,,,,,,,[],139,63,96,25,154,28,123,39,0.11,0.0,0.07,0.18,1.66,1.03,260,42,30,10,73,33,115,45,0.94,0.51,5.57,Chelsea,5.0,9017,Malo Gusto,17.0,1054.0,2.0,1.4843952748924494,2,1.491036530584097,9.0,10.0,1,1,D M S,Chelsea,2,1.4843952748924494,8.64027152583003,6.15434679761529,2025.0,9017,0.1271128208756617,0.12768152973603114,0.004,"[90, 90, 53, 21, 90]",0,4,Man City,1.9524262607040914,0.5842853182766519,0.09128333333333333,0.13124999999999998,0.0,1.0,0.0,0.0,0.0,DEF,5.9093780517578125,5.9093780517578125,,,DEF,58.388888888888886,3.8338002051836173,776.56,0.765,0.663327233610549,1.945444024504803,0.30982,3.1209968972573954,1.6898673917038807,4.945618990368763,14.504794051527353,14.504794051527353
True,True,100.0,100.0,444463,0,0,-1,1,0,2,3.2,3.7,3,Wesley,3.7,230,False,,2025-12-10T00:30:09.728628Z,44,444463.jpg,4.1,False,Fofana,0.5,False,,a,7,8,41.0,76726,1016,47610,979,0.8,9.3,Fofana,73.0,2022-08-31,2000-12-17,False,p444463,757.0,0.0,0.0,4.0,8.0,0,0,0,1,0,0.0,3,176,211.4,14.5,22.0,24.9,85,43,13,98,9,0.25,0.07,0.32,11.67,,,,,,,[],176,75,366,131,328,107,281,93,0.03,0.0,0.01,0.04,1.39,0.95,520,115,58,20,71,31,248,93,1.07,0.48,11.65,Chelsea,4.4,7589,Wesley Fofana,10.0,766.0,0.0,0.1683128550648689,0,0.0,2.0,0.0,1,0,D S,Chelsea,0,0.16831285506486893,2.415543589740992,2.415543589740992,2025.0,7589,0.020010775370988377,0.0,0.001,"[90, 90, 90, 0, 90]",0,4,Man City,0.523117569352708,0.5842853182766519,0.07788333333333333,0.13124999999999998,0.0,1.0,0.0,0.0,0.0,DEF,4.8694167137146,4.8694167137146,,,DEF,42.05555555555556,2.27540027918639,1296.0,0.765,0.663327233610549,1.1546412540002748,0.28167999999999993,1.6916882059060119,1.0001622681813398,4.945618990368763,8.608746066047464,8.608746066047464
True,True,100.0,100.0,109646,0,0,-4,4,0,2,0.0,0.5,0,Tosin,0.5,232,False,,2025-09-26T11:30:06.530261Z,41,109646.jpg,3.0,False,Adarabioyo,0.3,False,,a,7,8,27.0,101507,159,210300,192,0.1,6.6,Tosin,241.0,2024-07-01,1997-09-24,False,p109646,557.0,0.0,0.0,2.0,9.0,0,0,0,1,0,0.0,2,92,167.8,17.6,19.0,20.5,51,16,13,64,5,0.11,0.22,0.32,8.62,,,,,,,[],216,88,358,125,338,115,308,102,0.02,0.0,0.04,0.06,1.39,1.45,628,157,342,128,169,67,309,114,0.81,0.32,10.34,Chelsea,4.1,5590,Tosin Adarabioyo,9.0,554.0,0.0,0.0724174678325653,0,0.0,2.0,0.0,1,0,D S,Chelsea,0,0.07241746783256531,2.021889552474022,2.021889552474022,2025.0,5590,0.011701206651581465,0.0,0.0,"[0, 0, 0, 0, 0]",0,4,Man City,0.6140035906642729,0.5842853182766519,0.05681666666666666,0.13124999999999998,0.0,1.0,0.0,0.0,0.0,DEF,4.352499485015869,4.352499485015869,,,DEF,30.944444444444443,1.4965075389838514,0.0,0.9,0.663327233610549,0.8934067853203401,0.23743999999999998,1.7825742272175766,0.8744502381036854,4.945618990368763,6.661040493625701,6.661040493625701
True,True,100.0,100.0,247632,0,0,3,-3,1,3,2.7,3.2,1,Pedro,3.2,236,False,,2025-11-09T11:00:08.651575Z,73,247632.jpg,4.3,False,Lomba Neto,8.5,False,,a,7,8,81.0,1729937,1962,1224701,25256,0.4,11.1,Neto,173.0,2024-08-11,2000-03-09,False,p247632,1459.0,5.0,3.0,8.0,12.0,0,0,0,2,0,0.0,6,348,364.2,503.5,351.0,122.1,10,50,11,71,17,3.12,3.86,6.98,19.39,1.0,,4.0,,,,[],49,14,6,6,25,13,8,7,0.19,0.0,0.24,0.43,1.2,0.74,29,19,97,47,63,27,54,21,1.05,0.49,4.38,Chelsea,7.3,6382,Pedro Neto,19.0,1479.0,5.0,3.129456028342247,3,4.2582973930984735,29.0,32.0,2,0,F M S,Chelsea,5,3.129456028342247,9.87673520296812,4.285842537879944,2025.0,6382,0.1930438948257726,0.26267770073945346,0.008,"[90, 90, 90, 90, 45]",0,4,Man City,3.165181631254284,0.8531163640767613,0.11703333333333334,0.0875,0.0,0.0,0.0,0.0,1.0,MID,4.996339321136475,,4.996339321136475,4.996339321136475,MID,81.05555555555556,4.499789549097603,324.0,0.9,0.663327233610549,2.6863496580893154,0.27043333333333336,4.871414359407806,2.398587700926219,4.945618990368763,20.028820182011998,20.028820182011998
True,True,100.0,100.0,448047,0,0,-1,1,1,3,2.7,3.2,9,Enzo,3.2,237,False,,2025-11-09T11:00:08.666360Z,64,448047.jpg,4.4,False,Fernández,9.2,False,,a,7,8,80.0,2984402,7745,2545190,4602,0.5,12.5,Enzo,10.0,2023-01-31,2001-01-17,False,p448047,1546.0,5.0,2.0,7.0,19.0,0,0,0,3,0,0.0,8,333,393.0,434.7,412.0,124.1,22,73,31,126,17,6.85,3.22,10.07,22.72,3.0,,3.0,,2.0,,[],37,10,13,13,14,6,7,6,0.4,0.0,0.19,0.59,1.32,1.11,62,39,94,44,53,21,48,19,0.99,0.41,7.34,Chelsea,6.4,11356,Enzo Fernández,18.0,1551.0,5.0,6.519021689891815,1,3.3456456437706947,37.0,28.0,3,0,M S,Chelsea,4,5.757852852344513,12.805933266878128,7.204054929316044,2025.0,11356,0.37950320316317165,0.19476591716646993,0.018,"[90, 90, 36, 90, 90]",0,4,Man City,3.3984476067270375,0.8531163640767613,0.11993333333333334,0.0875,0.0,0.0,0.0,0.0,1.0,MID,4.657863616943359,,4.657863616943359,4.657863616943359,MID,85.88888888888889,4.4450970072805145,466.55999999999995,0.765,0.663327233610549,2.2556437342419846,0.27550833333333336,5.10468033488056,2.2314104340971044,4.945618990368763,16.81757347252697,16.81757347252697
True,True,100.0,100.0,624773,0,0,-1,1,0,3,0.8,1.3,5,Estêvão,1.3,238,False,,2025-12-17T17:00:10.965534Z,64,624773.jpg,2.4,False,Almeida de Oliveira Gonçalves,1.9,False,,a,7,8,38.0,645490,1778,682233,695,0.2,5.9,Estêvão,30.0,2025-07-14,2007-04-24,False,p624773,557.0,1.0,4.0,2.0,7.0,0,0,0,3,0,0.0,2,128,119.4,188.7,226.0,53.4,5,26,9,40,7,2.15,2.06,4.21,6.55,4.0,,,,3.0,,[],261,116,93,67,63,40,134,73,0.35,0.0,0.33,0.68,1.06,1.13,65,42,267,119,253,113,139,45,1.13,0.32,6.46,Chelsea,6.4,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,"[13, 9, 0, 18, 90]",0,4,Man City,3.651705565529623,0.8531163640767613,0.07841666666666666,0.0875,0.0,0.0,0.0,0.0,1.0,MID,6.139590263366699,,6.139590263366699,6.139590263366699,MID,30.944444444444443,2.1109578868489205,1058.8,0.765,0.663327233610549,1.0711957293441765,0.20285416666666667,5.357938293683145,1.6680417734087174,4.945618990368763,7.986594960997582,7.986594960997582
True,True,0.0,100.0,486672,0,0,2,-2,1,3,0.0,1.5,3,Moisés,1.5,241,False,Suspended until 07 Jan,2025-12-31T00:00:09.550966Z,57,486672.jpg,4.5,False,Caicedo Corozo,8.7,False,,s,7,8,67.0,3072840,1274,2888143,10716,0.3,11.8,Caicedo,62.0,2023-08-14,2001-11-02,False,p486672,1252.0,3.0,1.0,4.0,18.0,0,0,0,5,1,0.0,9,295,351.4,185.2,62.0,59.6,56,86,42,184,14,0.68,0.96,1.64,19.88,,,,,,,[],63,19,95,69,243,134,104,63,0.05,0.0,0.07,0.12,1.43,1.29,124,78,246,110,48,20,51,20,1.01,0.29,13.23,Chelsea,5.7,9453,Moisés Caicedo,15.0,1250.0,3.0,0.8804600536823273,1,0.877143032848835,12.0,9.0,5,1,M S,Chelsea,3,0.8804600536823273,7.771837705746293,6.760733375325799,2025.0,9453,0.063291856894097,0.06305341290446898,0.003,"[0, 0, 90, 90, 90]",0,4,Man City,0.4456869009584664,0.8531163640767613,0.10248333333333333,0.0875,0.0,0.0,0.0,0.0,1.0,MID,4.815457820892334,,4.815457820892334,4.815457820892334,MID,69.55555555555556,3.721576044294569,1944.0,0.765,0.663327233610549,1.8884963977319031,0.2449708333333333,2.151919629111989,1.4481233746883493,4.945618990368763,14.080205326454982,14.080205326454982
True,True,,,475168,0,0,-3,3,3,4,2.8,3.3,1,João Pedro,3.3,249,False,,,72,475168.jpg,4.3,False,Junqueira de Jesus,28.6,False,,a,7,8,81.0,4295131,2307,7419021,16758,0.5,11.2,João Pedro,30.0,2025-07-02,2001-09-26,False,p475168,1445.0,6.0,3.0,7.0,15.0,0,0,0,2,0,0.0,15,341,377.8,322.2,458.0,115.4,24,46,14,84,17,6.39,1.29,7.68,19.98,,,,,,,[],43,4,37,1,11,7,11,4,0.4,0.0,0.08,0.48,1.24,0.93,33,13,82,10,62,7,8,3,1.06,0.44,5.23,Chelsea,7.2,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,"[32, 80, 90, 68, 27]",0,4,Man City,2.852595155709343,0.6673640167364017,0.13051666666666664,0.0875,0.0,0.0,1.0,0.0,0.0,FWD,5.044299602508545,,5.044299602508545,5.044299602508545,FWD,80.27777777777777,4.4993906948301525,647.04,0.765,0.663327233610549,2.2831948126390693,0.41164083333333323,4.1873231891821465,2.102554294155964,4.945618990368763,17.022988130061986,17.022988130061986
True,True,,,493105,0,0,-1,1,1,3,1.8,2.3,4,Alejandro,2.3,453,False,,,64,493105.jpg,3.0,False,Garnacho Ferreyra,0.6,False,,a,7,8,39.0,203246,494,179238,566,0.4,6.1,Garnacho,10.0,2025-08-30,2004-07-01,False,p493105,759.0,1.0,3.0,4.0,10.0,0,0,0,1,0,0.0,2,143,136.2,227.8,259.0,61.7,6,30,7,43,10,1.90,2.49,4.39,13.93,,,,,,,[],249,111,78,58,52,33,97,59,0.23,0.0,0.3,0.53,1.65,1.19,64,41,163,74,178,76,240,83,1.19,0.47,5.1,Chelsea,6.4,10552,Alejandro Garnacho,13.0,787.0,1.0,2.5452416874468327,3,2.6882628351449966,21.0,16.0,1,0,M S,Chelsea,1,2.5452416874468327,7.340835902839899,3.222859390079975,2025.0,10552,0.3018073147170157,0.3187663440883395,0.01,"[76, 64, 90, 68, 45]",0,4,Man City,3.0711462450592886,0.8531163640767613,0.08965,0.0875,0.0,0.0,0.0,0.0,1.0,MID,4.62459659576416,,4.62459659576416,4.62459659576416,MID,42.166666666666664,2.166709145793208,218.24,0.9,0.663327233610549,1.293513465345916,0.2225125,4.777378973212811,1.6689862773155202,4.945618990368763,9.644146108236512,9.644146108236512
True,True,,,172649,0,0,1,-1,1,1,2.3,2.3,0,Dean,2.3,253,False,,,51,172649.jpg,3.7,False,Henderson,8.5,False,,a,8,31,67.0,804620,706,644938,4782,0.5,13.1,Henderson,241.0,2023-08-31,1997-03-12,False,p172649,1620.0,0.0,0.0,7.0,20.0,0,0,0,2,0,44.0,2,282,356.6,10.0,0.0,36.5,20,140,0,0,18,0.00,0.08,0.08,22.27,,,,,,,[],57,11,391,11,744,83,224,11,0.0,2.44,0.0,0.0,1.24,1.11,227,7,154,14,99,11,53,8,1.0,0.39,0.0,Crystal Palace,5.1,7702,Dean Henderson,18.0,1620.0,0.0,0.0,0,0.0154756419360637,0.0,1.0,2,0,GK,Crystal Palace,0,0,2.1720619667321444,2.1720619667321444,2025.0,7702,0.0,0.0008597578853368722,0.0,"[90, 90, 90, 90, 0]",0,4,Newcastle,0.0,1.0820746287707952,0.10935000000000002,0.175,0.0,0.0,0.0,1.0,0.0,GK,3.730476140975952,3.730476140975952,,,GK,90.0,3.730476140975952,1296.0,0.85,1.06029156369581,3.3620835237185074,0.51618,2.1641492575415904,2.2687256133675717,4.97869530180989,15.786968431102233,15.786968431102233
True,True,0.0,0.0,247348,0,0,3,-3,2,2,0.0,0.0,0,Daniel,2.3,256,False,Knee injury - Expected back 17 Jan,2025-12-08T08:00:09.019509Z,58,247348.jpg,6.4,False,Muñoz Mejía,7.1,False,,i,8,31,89.0,3172903,234,3423033,13079,0.4,15.3,Muñoz,48.0,2024-01-30,1996-05-26,False,p247348,1260.0,3.0,3.0,7.0,11.0,0,0,0,4,0,0.0,7,291,336.0,128.1,240.0,70.2,70,54,31,101,14,1.78,1.99,3.77,16.81,,,,,,,"[{'property': 'suspension_risk', 'notes': 'This player currently has four yellow cards in the Premier League and will face a one-match suspension should they receive another before Gameweek 20.', 'gameweek': None, 'url': None}]",75,31,156,38,58,2,76,14,0.13,0.0,0.14,0.27,1.2,0.79,108,8,161,60,3,2,62,21,1.0,0.5,7.21,Crystal Palace,5.8,12408,Daniel Muñoz,14.0,1260.0,3.0,1.9283205680549145,2,2.707795262336731,14.0,7.0,4,0,D,Crystal Palace,3,1.9283205680549145,5.539234711788595,1.3423504242673516,2025.0,12408,0.1377371834324939,0.1934139473097665,0.007,"[0, 0, 0, 0, 0]",0,4,Newcastle,3.428571428571429,1.077496042514699,0.08835,0.13124999999999998,0.0,1.0,0.0,0.0,0.0,DEF,6.357134819030762,6.357134819030762,,,DEF,70.0,4.944438192579481,0.0,1.0,1.06029156369581,5.242546102807382,0.30366,5.5835635136008275,3.8290837541238565,4.97869530180989,24.61685119948485,24.61685119948485
True,True,,,437499,0,0,2,-2,1,2,2.5,2.5,0,Maxence,2.5,257,False,,,52,437499.jpg,4.7,False,Lacroix,6.7,False,,a,8,31,85.0,1265827,2199,645214,11301,0.5,16.3,Lacroix,73.0,2024-08-30,2000-04-06,False,p437499,1620.0,0.0,2.0,7.0,20.0,0,0,0,3,0,0.0,4,318,419.6,59.6,76.0,55.4,156,54,39,195,18,0.72,0.60,1.32,22.27,,,,,,,[],28,12,263,78,216,55,124,40,0.04,0.0,0.03,0.07,1.24,1.11,211,31,136,49,31,13,67,24,1.0,0.39,10.83,Crystal Palace,5.2,8853,Maxence Lacroix,18.0,1620.0,0.0,1.349386615678668,2,1.1440739184617996,8.0,4.0,3,0,D,Crystal Palace,0,1.349386615678668,5.909767029806972,5.282970861531794,2025.0,8853,0.07496592309325933,0.06355966213676664,0.004,"[90, 90, 90, 90, 0]",0,4,Newcastle,0.8444444444444446,1.077496042514699,0.10125,0.13124999999999998,0.0,1.0,0.0,0.0,0.0,DEF,4.7241129875183105,4.7241129875183105,,,DEF,90.0,4.7241129875183105,1296.0,0.85,1.06029156369581,4.257596574619752,0.33075,2.9994365294738428,2.8279105932046447,4.97869530180989,19.991931265750022,19.991931265750022
True,True,,,244723,0,0,0,0,1,2,1.8,1.8,0,Tyrick,1.8,258,False,,,50,244723.jpg,4.1,False,Mitchell,2.4,False,,a,8,31,73.0,381853,740,274261,1943,0.4,14.6,Mitchell,241.0,2019-12-15,1999-09-01,False,p244723,1614.0,1.0,0.0,7.0,20.0,0,0,0,2,0,0.0,5,272,326.6,227.3,95.0,65.0,74,92,52,126,18,0.42,1.03,1.45,22.27,,,,,,,[],82,36,79,19,183,41,90,21,0.02,0.0,0.06,0.08,1.24,1.12,252,39,203,73,72,32,121,49,1.0,0.39,7.03,Crystal Palace,5.0,8214,Tyrick Mitchell,18.0,1620.0,1.0,0.5679126586765051,0,1.0926228165626526,6.0,13.0,2,0,D,Crystal Palace,1,0.5679126586765051,5.065602253191173,3.86132041644305,2025.0,8214,0.031667992119507715,0.06092692285665349,0.002,"[90, 90, 90, 90, 0]",0,4,Newcastle,1.0594795539033457,1.077496042514699,0.0979,0.13124999999999998,0.0,1.0,0.0,0.0,0.0,DEF,4.071598529815674,4.071598529815674,,,DEF,89.66666666666667,4.0565185352608015,1296.0,0.85,1.06029156369581,3.655928523775805,0.323715,3.2144716389327437,2.5679730896744513,4.97869530180989,17.166744307226537,17.166744307226537
True,True,100.0,100.0,209036,0,0,8,-8,3,2,4.3,4.3,0,Marc,4.3,260,True,,2025-11-10T10:00:08.937102Z,53,209036.jpg,5.6,False,Guéhi,41.7,False,,a,8,31,95.0,4928013,10981,1395900,23717,0.8,17.9,Guéhi,241.0,2021-07-18,2000-07-13,False,p209036,1530.0,2.0,4.0,6.0,20.0,0,0,0,3,0,0.0,8,334,427.2,128.8,158.0,71.4,110,74,28,138,17,1.57,1.45,3.02,21.89,,,,,,,[],25,10,153,37,104,14,72,12,0.09,0.0,0.09,0.18,1.29,1.18,187,26,36,12,9,3,3,1,1.0,0.35,8.12,Crystal Palace,5.3,7603,Marc Guehi,17.0,1530.0,2.0,1.8560129161924124,2,1.7415820085443556,11.0,9.0,3,0,D,Crystal Palace,2,1.8560129161924124,7.09083756711334,5.538386567495763,2025.0,7603,0.10917723036425955,0.10244600050260916,0.005,"[90, 90, 90, 90, 0]",0,4,Newcastle,1.8588235294117645,1.077496042514699,0.10635000000000001,0.13124999999999998,0.0,1.0,0.0,0.0,0.0,DEF,5.583884239196777,5.583884239196777,,,DEF,85.0,5.27366844813029,1296.0,0.85,1.06029156369581,4.7528822404891224,0.34146,4.013815614441163,3.2816422431327936,4.97869530180989,22.31759007710793,22.31759007710793
True,True,50.0,50.0,427623,0,0,0,0,0,2,1.4,1.4,0,Chris,2.7,261,False,Foot injury - 50% chance of playing,2025-12-24T02:30:10.869906Z,45,427623.jpg,4.4,False,Richards,2.7,False,,d,8,31,75.0,740187,213,583664,7496,0.6,16.7,Richards,229.0,2022-07-27,2000-03-28,False,p427623,1522.0,0.0,0.0,7.0,19.0,0,0,0,0,0,0.0,1,274,382.6,68.1,62.0,51.5,144,26,36,180,17,0.43,1.16,1.59,21.43,,,,,,,[],40,17,243,69,241,67,145,50,0.03,0.0,0.07,0.1,1.27,1.12,411,82,115,38,50,23,110,42,1.01,0.41,10.64,Crystal Palace,4.5,8430,Chris Richards,17.0,1524.0,0.0,0.2296939399093389,0,0.3071548268198967,5.0,4.0,0,0,D,Crystal Palace,0,0.22969393990933895,3.35458582546562,3.158207115717232,2025.0,8430,0.0135824274585023,0.01816290040327904,0.001,"[90, 90, 90, 0, 0]",0,4,Newcastle,0.7332457293035479,1.077496042514699,0.09888333333333332,0.13124999999999998,0.0,1.0,0.0,0.0,0.0,DEF,4.416742324829102,4.416742324829102,,,DEF,84.55555555555556,4.1495566780184525,1944.0,0.85,1.06029156369581,3.7397789479634893,0.32577999999999996,2.888237814332946,2.545271036848334,4.97869530180989,17.560471586827674,17.560471586827674
True,True,0.0,0.0,232185,0,0,-1,1,1,3,0.0,0.0,0,Ismaïla,0.3,267,False,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,2025-11-30T22:30:09.281464Z,64,232185.jpg,4.3,False,Sarr,2.2,False,,n,8,31,52.0,2222874,24,2577816,947,0.0,8.1,Sarr,189.0,2024-08-01,1998-02-25,False,p232185,1009.0,3.0,1.0,6.0,9.0,0,0,0,1,0,0.0,6,161,200.8,152.3,214.0,56.8,25,38,10,73,12,4.07,0.56,4.62,14.32,,,,,,,[],185,75,128,93,67,41,117,68,0.36,0.0,0.05,0.41,1.28,0.8,58,36,379,175,61,26,129,43,1.07,0.54,6.51,Crystal Palace,6.4,5675,Ismaila Sarr,12.0,1022.0,3.0,4.43404646217823,1,1.4564976263791325,18.0,12.0,1,0,F M,Crystal Palace,3,4.43404646217823,6.095681019127369,1.5835402086377144,2025.0,5675,0.3955046398375032,0.12991554645601777,0.018,"[0, 90, 0, 0, 0]",0,4,Newcastle,1.9088206144697724,0.8839110529758011,0.08898333333333333,0.0875,0.0,0.0,0.0,0.0,1.0,MID,4.892751216888428,,4.892751216888428,4.892751216888428,MID,56.05555555555556,3.0473987517533483,1296.0,0.85,1.06029156369581,2.7464615095460343,0.2213458333333333,3.6766427204213743,2.174963048857292,4.97869530180989,12.89625937088136,12.89625937088136
True,True,100.0,100.0,108413,0,0,-3,3,0,3,0.7,0.7,0,Will,0.7,270,False,,2025-11-28T19:00:08.464576Z,47,108413.jpg,1.3,False,Hughes,0.1,False,,a,8,31,20.0,16153,61,19571,53,0.1,4.3,Hughes,241.0,2021-08-28,1995-04-17,False,p108413,631.0,0.0,0.0,3.0,8.0,0,0,0,4,0,0.0,0,93,93.0,141.9,36.0,27.1,25,27,10,62,7,0.33,0.74,1.07,9.15,5.0,,,,,,"[{'property': 'suspension_risk', 'notes': 'This player currently has four yellow cards in the Premier League and will face a one-match suspension should they receive another before Gameweek 20.', 'gameweek': None, 'url': None}]",298,130,136,98,293,155,270,134,0.05,0.0,0.11,0.16,1.31,1.14,369,229,327,148,394,176,461,155,1.0,0.43,8.84,Crystal Palace,4.7,6104,Will Hughes,15.0,623.0,0.0,0.2468546219170093,0,0.5302565582096577,5.0,10.0,4,0,M S,Crystal Palace,0,0.24685462191700935,3.3977143839001656,2.944425269961357,2025.0,6104,0.035209058593551244,0.07563088785874673,0.001,"[0, 23, 45, 90, 0]",0,4,Newcastle,0.5134706814580032,0.8839110529758011,0.07818333333333334,0.0875,0.0,0.0,0.0,0.0,1.0,MID,2.852872371673584,,2.852872371673584,2.852872371673584,MID,35.05555555555556,1.1112113990901429,1132.24,0.85,1.06029156369581,1.0014768611472118,0.20244583333333332,2.2812927874096056,1.0177307380555272,4.97869530180989,4.702525526172535,4.702525526172535
True,True,0.0,0.0,209400,0,0,0,0,0,3,0.0,0.0,0,Daichi,1.0,271,False,Hamstring injury - Expected back 21 Feb,2025-12-15T01:30:08.425663Z,50,209400.jpg,3.2,False,Kamada,0.1,False,,i,8,31,45.0,42766,0,40462,81,0.2,9.0,Kamada,108.0,2024-07-01,1996-08-05,False,p209400,1166.0,0.0,2.0,6.0,11.0,0,0,0,1,0,0.0,0,199,141.0,164.6,110.0,41.6,23,64,39,126,14,0.90,1.54,2.44,14.31,2.0,,,,,,[],243,107,115,84,160,93,191,97,0.07,0.0,0.12,0.19,1.1,0.85,245,151,296,131,152,65,485,167,1.08,0.46,9.73,Crystal Palace,5.0,6145,Daichi Kamada,14.0,1195.0,0.0,0.7210896592587233,0,0.751091131940484,12.0,9.0,1,0,M,Crystal Palace,0,0.7210896592587233,5.230258285067976,4.044144834391773,2025.0,6145,0.05565872155513301,0.057974444146349544,0.003,"[90, 66, 0, 0, 0]",0,4,Newcastle,1.099056603773585,0.8839110529758011,0.09736666666666666,0.0875,0.0,0.0,0.0,0.0,1.0,MID,3.685422897338867,,3.685422897338867,3.685422897338867,MID,64.77777777777777,2.652594505121678,1517.7599999999998,0.85,1.06029156369581,2.39064503933342,0.23601666666666665,2.866878709725187,1.8395032616117475,4.97869530180989,11.225490830217625,11.225490830217625
